host,timestamp,scrolls_processed,avg_latency_ms,cache_hit_ratio,energy_per_scroll_w,dag_avg_depth,dag_fork_avg
crypto_miner,2024-12-23T10:14:32.200677,872630,0.979,0.9613,0.0142,4,1.94
crypto_miner,2024-12-24T10:14:32.200689,806728,1.422,0.9778,0.0199,3,2.49
crypto_miner,2024-12-25T10:14:32.200700,885339,0.977,0.9873,0.0194,7,2.46
crypto_miner,2024-12-26T10:14:32.200715,861061,1.365,0.9848,0.0142,7,1.95
crypto_miner,2024-12-27T10:14:32.200732,845365,1.123,0.9615,0.0166,4,2.3
crypto_miner,2024-12-28T10:14:32.200744,819796,1.32,0.9933,0.0179,4,1.97
crypto_miner,2024-12-29T10:14:32.200754,861473,1.196,0.9918,0.0145,5,2.05
crypto_miner,2024-12-30T10:14:32.200767,824236,1.275,0.9653,0.0147,7,1.95
crypto_miner,2024-12-31T10:14:32.200779,834191,1.15,0.9757,0.0167,7,2.2
crypto_miner,2025-01-01T10:14:32.200791,833224,1.145,0.9613,0.0147,3,2.14
crypto_miner,2025-01-02T10:14:32.200803,810968,0.842,0.9725,0.0191,6,2.37
crypto_miner,2025-01-03T10:14:32.200814,825153,1.105,0.9664,0.0179,6,2.39
crypto_miner,2025-01-04T10:14:32.200826,818562,1.154,0.9606,0.0172,6,2.24
crypto_miner,2025-01-05T10:14:32.200844,856550,1.05,0.9923,0.0189,7,2.35
crypto_miner,2025-01-06T10:14:32.200855,862189,0.9,0.9937,0.0195,5,1.83
crypto_miner,2025-01-07T10:14:32.200867,878569,1.01,0.9687,0.0178,3,2.38
crypto_miner,2025-01-08T10:14:32.200878,790075,0.866,0.9699,0.017,7,2.28
crypto_miner,2025-01-09T10:14:32.200890,797174,1.077,0.9706,0.0182,6,2.28
crypto_miner,2025-01-10T10:14:32.200901,843307,1.27,0.97,0.0187,5,2.22
crypto_miner,2025-01-11T10:14:32.200913,839148,1.424,0.986,0.02,7,1.83
crypto_miner,2025-01-12T10:14:32.200924,876167,1.279,0.9606,0.0183,7,2.13
crypto_miner,2025-01-13T10:14:32.200936,873105,1.474,0.9636,0.0198,5,1.97
crypto_miner,2025-01-14T10:14:32.200951,843941,0.954,0.9673,0.0141,4,2.03
crypto_miner,2025-01-15T10:14:32.200963,829226,1.454,0.9761,0.0158,4,2.47
crypto_miner,2025-01-16T10:14:32.200975,789207,0.919,0.9877,0.015,5,2.12
crypto_miner,2025-01-17T10:14:32.200990,797918,1.023,0.964,0.0176,7,1.87
crypto_miner,2025-01-18T10:14:32.201000,809909,1.117,0.9733,0.0193,7,2.5
crypto_miner,2025-01-19T10:14:32.201012,847540,1.439,0.979,0.0178,3,2.3
crypto_miner,2025-01-20T10:14:32.201024,795939,0.941,0.9801,0.018,5,2.03
crypto_miner,2025-01-21T10:14:32.201042,825129,1.145,0.9626,0.0182,5,2.13
crypto_miner,2025-01-22T10:14:32.201053,834829,1.147,0.9918,0.0156,3,2.38
crypto_miner,2025-01-23T10:14:32.201065,836601,0.82,0.9633,0.0171,6,2.28
crypto_miner,2025-01-24T10:14:32.201078,831564,1.443,0.9793,0.0162,5,2.43
crypto_miner,2025-01-25T10:14:32.201089,852814,1.054,0.9649,0.0192,7,2.23
crypto_miner,2025-01-26T10:14:32.201101,834641,1.176,0.971,0.0161,5,2.32
crypto_miner,2025-01-27T10:14:32.201112,798781,1.419,0.9723,0.0193,5,1.92
crypto_miner,2025-01-28T10:14:32.201124,849682,1.293,0.9841,0.0176,3,1.82
crypto_miner,2025-01-29T10:14:32.201135,876615,0.98,0.9618,0.0179,6,2.31
crypto_miner,2025-01-30T10:14:32.201146,797279,0.81,0.9866,0.0166,3,2.01
crypto_miner,2025-01-31T10:14:32.201156,809643,1.125,0.9636,0.0165,5,2.26
crypto_miner,2025-02-01T10:14:32.201172,829771,1.184,0.9788,0.0161,4,2.44
crypto_miner,2025-02-02T10:14:32.201184,790719,1.25,0.9637,0.0182,6,2.3
crypto_miner,2025-02-03T10:14:32.201195,830455,1.48,0.9856,0.0189,6,2.06
crypto_miner,2025-02-04T10:14:32.201207,832272,0.723,0.9653,0.0181,3,2.27
crypto_miner,2025-02-05T10:14:32.201218,883094,0.857,0.9757,0.0159,3,2.3
crypto_miner,2025-02-06T10:14:32.201229,818695,1.423,0.979,0.0151,7,2.08
crypto_miner,2025-02-07T10:14:32.201241,855174,0.728,0.9859,0.0163,6,2.16
crypto_miner,2025-02-08T10:14:32.201252,811221,1.224,0.9937,0.0157,3,1.94
crypto_miner,2025-02-09T10:14:32.201264,881320,1.313,0.9687,0.0164,3,2.15
crypto_miner,2025-02-10T10:14:32.201276,868080,1.045,0.9772,0.0142,3,1.87
crypto_miner,2025-02-11T10:14:32.201287,848543,0.843,0.986,0.0164,5,2.11
crypto_miner,2025-02-12T10:14:32.201298,885556,1.254,0.9806,0.0156,4,2.11
crypto_miner,2025-02-13T10:14:32.201309,847568,1.233,0.993,0.0144,3,1.88
crypto_miner,2025-02-14T10:14:32.201320,795439,1.484,0.9904,0.0144,5,2.08
crypto_miner,2025-02-15T10:14:32.201332,821507,1.232,0.9947,0.0189,5,2.46
crypto_miner,2025-02-16T10:14:32.201348,815514,1.19,0.9883,0.0179,4,2.13
crypto_miner,2025-02-17T10:14:32.201359,866841,1.184,0.9753,0.0143,5,1.87
crypto_miner,2025-02-18T10:14:32.201371,834147,0.826,0.9673,0.0169,7,2.36
crypto_miner,2025-02-19T10:14:32.201386,866701,1.078,0.9636,0.0188,6,2.25
crypto_miner,2025-02-20T10:14:32.201397,799950,1.405,0.9608,0.0198,5,1.91
crypto_miner,2025-02-21T10:14:32.201408,836927,1.386,0.9901,0.0145,6,2.4
crypto_miner,2025-02-22T10:14:32.201420,827774,0.958,0.9938,0.0182,3,2.31
crypto_miner,2025-02-23T10:14:32.201431,842339,1.17,0.9745,0.0149,7,2.11
crypto_miner,2025-02-24T10:14:32.201443,852279,0.81,0.9612,0.0152,7,2.29
crypto_miner,2025-02-25T10:14:32.201457,880827,1.298,0.991,0.0195,5,2.48
crypto_miner,2025-02-26T10:14:32.201470,805651,1.023,0.9819,0.0165,5,2.45
crypto_miner,2025-02-27T10:14:32.201480,786313,1.129,0.9678,0.0159,6,1.84
crypto_miner,2025-02-28T10:14:32.201491,864705,1.46,0.9624,0.0166,5,2.27
crypto_miner,2025-03-01T10:14:32.201502,802072,1.285,0.9837,0.0154,7,2.26
crypto_miner,2025-03-02T10:14:32.201513,865318,1.198,0.9652,0.0159,4,2.22
crypto_miner,2025-03-03T10:14:32.201524,876894,0.973,0.9668,0.0141,3,2.08
crypto_miner,2025-03-04T10:14:32.201536,868004,1.02,0.9779,0.0161,7,2.18
crypto_miner,2025-03-05T10:14:32.201547,823295,0.881,0.9741,0.0153,6,1.98
crypto_miner,2025-03-06T10:14:32.201558,856492,1.291,0.9898,0.0194,5,1.89
crypto_miner,2025-03-07T10:14:32.201569,859266,1.453,0.9899,0.0148,7,2.45
crypto_miner,2025-03-08T10:14:32.201579,828518,1.232,0.98,0.0191,4,2.07
crypto_miner,2025-03-09T10:14:32.201590,857226,0.895,0.9837,0.0183,6,2.01
crypto_miner,2025-03-10T10:14:32.201606,811272,1.108,0.9638,0.0186,3,2.42
crypto_miner,2025-03-11T10:14:32.201617,789656,1.189,0.9821,0.0141,4,1.81
crypto_miner,2025-03-12T10:14:32.201628,853575,1.465,0.9821,0.0164,4,2.19
crypto_miner,2025-03-13T10:14:32.201645,812264,1.471,0.9878,0.0165,5,1.82
crypto_miner,2025-03-14T10:14:32.201655,823833,1.179,0.9695,0.0197,4,2.35
crypto_miner,2025-03-15T10:14:32.201668,871714,0.851,0.9894,0.0145,6,2.22
crypto_miner,2025-03-16T10:14:32.201679,809168,0.857,0.9786,0.015,3,2.07
crypto_miner,2025-03-17T10:14:32.201690,789145,1.457,0.9897,0.0145,5,2.49
crypto_miner,2025-03-18T10:14:32.201701,832443,1.13,0.9705,0.0198,5,1.9
crypto_miner,2025-03-19T10:14:32.201714,788667,0.709,0.9935,0.0146,4,2.0
crypto_miner,2025-03-20T10:14:32.201724,843129,1.145,0.9782,0.0165,3,2.05
crypto_miner,2025-03-21T10:14:32.201739,855958,0.978,0.9813,0.0194,4,2.35
crypto_miner,2025-03-22T10:14:32.201755,820990,1.148,0.9825,0.0174,3,2.09
crypto_miner,2025-03-23T10:14:32.201766,797021,1.481,0.9726,0.0183,7,1.82
crypto_miner,2025-03-24T10:14:32.201778,813490,1.264,0.9694,0.0196,3,2.46
crypto_miner,2025-03-25T10:14:32.201789,864787,0.877,0.9718,0.0146,4,1.85
crypto_miner,2025-03-26T10:14:32.201801,850588,1.009,0.9689,0.0157,7,2.49
crypto_miner,2025-03-27T10:14:32.201813,800225,0.875,0.9604,0.0163,5,2.43
crypto_miner,2025-03-28T10:14:32.201831,863795,0.71,0.9707,0.0178,5,2.35
crypto_miner,2025-03-29T10:14:32.201844,842021,1.144,0.9779,0.0184,4,1.98
crypto_miner,2025-03-30T10:14:32.201856,828174,1.124,0.9641,0.0159,5,2.02
crypto_miner,2025-03-31T10:14:32.201869,838648,0.86,0.9888,0.0191,5,2.43
crypto_miner,2025-04-01T10:14:32.201880,865581,0.842,0.9896,0.0185,6,2.04
crypto_miner,2025-04-02T10:14:32.201892,859503,1.125,0.9895,0.0147,4,1.92
crypto_miner,2025-04-03T10:14:32.201903,871965,1.031,0.9923,0.0158,6,2.05
crypto_miner,2025-04-04T10:14:32.201915,854490,1.36,0.9648,0.0162,3,2.28
crypto_miner,2025-04-05T10:14:32.201926,859165,1.31,0.9679,0.018,5,2.45
crypto_miner,2025-04-06T10:14:32.201937,869982,1.462,0.9625,0.0189,6,1.92
crypto_miner,2025-04-07T10:14:32.201948,806634,1.304,0.9809,0.0154,4,2.02
crypto_miner,2025-04-08T10:14:32.201964,847521,1.338,0.9936,0.0178,5,2.19
crypto_miner,2025-04-09T10:14:32.201976,850979,0.84,0.9926,0.0153,5,2.16
crypto_miner,2025-04-10T10:14:32.201987,859222,0.727,0.9909,0.0184,5,2.03
crypto_miner,2025-04-11T10:14:32.201998,843094,1.167,0.9881,0.0163,6,2.24
crypto_miner,2025-04-12T10:14:32.202010,864129,1.102,0.9805,0.0175,5,2.24
crypto_miner,2025-04-13T10:14:32.202022,786016,1.05,0.967,0.0161,5,2.05
crypto_miner,2025-04-14T10:14:32.202034,835935,0.971,0.9916,0.0172,7,1.98
crypto_miner,2025-04-15T10:14:32.202051,825033,0.845,0.9833,0.0174,7,1.86
crypto_miner,2025-04-16T10:14:32.202062,821574,1.468,0.9624,0.0195,3,2.31
crypto_miner,2025-04-17T10:14:32.202078,786697,1.06,0.9765,0.0183,6,2.42
crypto_miner,2025-04-18T10:14:32.202089,880317,0.74,0.9779,0.0187,4,1.84
crypto_miner,2025-04-19T10:14:32.202100,873669,1.218,0.9875,0.0189,6,2.36
crypto_miner,2025-04-20T10:14:32.202111,804663,1.145,0.9653,0.0164,3,2.47
crypto_miner,2025-04-21T10:14:32.202122,817124,1.145,0.9619,0.0144,4,1.91
crypto_miner,2025-04-22T10:14:32.202135,874681,1.148,0.9884,0.0174,3,1.82
crypto_miner,2025-04-23T10:14:32.202148,800276,1.337,0.9733,0.0173,5,2.46
crypto_miner,2025-04-24T10:14:32.202159,850534,0.985,0.994,0.0176,3,2.15
crypto_miner,2025-04-25T10:14:32.202169,848961,1.172,0.9783,0.0169,4,1.87
crypto_miner,2025-04-26T10:14:32.202180,870801,1.189,0.9793,0.0158,6,2.49
crypto_miner,2025-04-27T10:14:32.202192,852476,1.005,0.9776,0.0141,6,2.32
crypto_miner,2025-04-28T10:14:32.202204,844781,0.746,0.9658,0.0164,5,2.13
crypto_miner,2025-04-29T10:14:32.202216,850576,0.917,0.9685,0.0189,5,2.23
crypto_miner,2025-04-30T10:14:32.202228,858689,1.347,0.9717,0.0174,5,1.86
crypto_miner,2025-05-01T10:14:32.202242,811982,1.012,0.9725,0.0181,3,1.85
crypto_miner,2025-05-02T10:14:32.202254,852844,1.318,0.9902,0.0166,5,2.39
crypto_miner,2025-05-03T10:14:32.202273,874756,0.947,0.9739,0.014,3,2.04
crypto_miner,2025-05-04T10:14:32.202290,884817,0.898,0.9768,0.016,5,1.94
crypto_miner,2025-05-05T10:14:32.202301,864428,0.992,0.9653,0.0148,3,2.25
crypto_miner,2025-05-06T10:14:32.202312,865252,0.987,0.9832,0.018,4,1.81
crypto_miner,2025-05-07T10:14:32.202322,885857,0.931,0.9651,0.0148,4,1.94
crypto_miner,2025-05-08T10:14:32.202332,858252,0.912,0.9923,0.0164,4,2.09
crypto_miner,2025-05-09T10:14:32.202343,852929,1.052,0.9892,0.0186,7,2.28
crypto_miner,2025-05-10T10:14:32.202354,837525,1.183,0.9932,0.0167,3,2.25
crypto_miner,2025-05-11T10:14:32.202366,864551,1.236,0.9917,0.0188,6,2.27
crypto_miner,2025-05-12T10:14:32.202379,805736,0.9,0.9622,0.0156,4,2.46
crypto_miner,2025-05-13T10:14:32.202390,799226,0.778,0.9897,0.0164,4,1.99
crypto_miner,2025-05-14T10:14:32.202402,829325,1.467,0.9835,0.0154,5,2.02
crypto_miner,2025-05-15T10:14:32.202413,829907,0.866,0.9857,0.0192,4,2.2
llm_lab,2025-05-09T10:14:32.202450,840435,1.234,0.9653,0.0184,4,1.93
llm_lab,2025-05-10T10:14:32.202462,825035,1.381,0.9811,0.0176,5,2.08
llm_lab,2025-05-11T10:14:32.202473,862997,0.927,0.9804,0.0158,7,2.03
llm_lab,2025-05-12T10:14:32.202486,832583,1.341,0.9903,0.0197,4,2.42
llm_lab,2025-05-13T10:14:32.202497,815597,0.929,0.9878,0.0147,5,1.98
llm_lab,2025-05-14T10:14:32.202508,779288,1.214,0.9853,0.0153,4,1.95
llm_lab,2025-05-15T10:14:32.202523,773924,1.064,0.9944,0.0158,3,2.25
llm_lab,2025-04-16T10:14:32.202551,942409,1.485,0.9916,0.0188,3,1.81
llm_lab,2025-04-17T10:14:32.202562,1008842,0.702,0.9614,0.0141,4,1.95
llm_lab,2025-04-18T10:14:32.202577,954705,0.703,0.9906,0.0178,3,1.85
llm_lab,2025-04-19T10:14:32.202589,991214,1.051,0.968,0.0157,5,2.46
llm_lab,2025-04-20T10:14:32.202599,921909,1.414,0.9779,0.0152,5,2.24
llm_lab,2025-04-21T10:14:32.202611,1004350,1.498,0.9935,0.0163,6,2.24
llm_lab,2025-04-22T10:14:32.202623,945967,1.162,0.9926,0.0164,5,2.1
llm_lab,2025-04-23T10:14:32.202634,975694,1.317,0.9777,0.0161,6,1.81
llm_lab,2025-04-24T10:14:32.202647,1014719,1.157,0.9734,0.0151,3,2.34
llm_lab,2025-04-25T10:14:32.202658,936921,1.202,0.962,0.0174,4,1.87
llm_lab,2025-04-26T10:14:32.202669,972822,0.908,0.9765,0.0158,3,1.92
llm_lab,2025-04-27T10:14:32.202680,978902,1.293,0.9715,0.0177,7,2.41
llm_lab,2025-04-28T10:14:32.202690,943566,1.403,0.9687,0.0179,6,1.96
llm_lab,2025-04-29T10:14:32.202701,986724,1.041,0.986,0.0189,7,2.26
llm_lab,2025-04-30T10:14:32.202711,1001987,1.033,0.9608,0.0157,4,2.11
llm_lab,2025-05-01T10:14:32.202727,924938,1.073,0.9932,0.0169,6,2.09
llm_lab,2025-05-02T10:14:32.202737,1002899,1.247,0.9619,0.0142,3,2.28
llm_lab,2025-05-03T10:14:32.202755,965414,0.951,0.9699,0.0184,7,2.48
llm_lab,2025-05-04T10:14:32.202766,989642,1.38,0.9792,0.0173,4,2.16
llm_lab,2025-05-05T10:14:32.202776,996462,1.044,0.9681,0.0148,3,2.1
llm_lab,2025-05-06T10:14:32.202787,946009,0.804,0.9874,0.0164,3,2.15
llm_lab,2025-05-07T10:14:32.202799,956658,1.171,0.9767,0.0145,4,2.35
llm_lab,2025-05-08T10:14:32.202810,921324,1.204,0.974,0.0159,4,2.15
llm_lab,2025-05-09T10:14:32.202821,971517,1.11,0.9699,0.0159,3,1.83
llm_lab,2025-05-10T10:14:32.202833,960780,0.711,0.9711,0.0199,3,1.9
llm_lab,2025-05-11T10:14:32.202845,992207,0.898,0.9838,0.0186,4,2.28
llm_lab,2025-05-12T10:14:32.202856,933382,0.781,0.968,0.0172,7,2.43
llm_lab,2025-05-13T10:14:32.202868,947806,0.708,0.9778,0.0183,6,1.97
llm_lab,2025-05-14T10:14:32.202880,1015099,1.239,0.9934,0.0147,5,2.0
llm_lab,2025-05-15T10:14:32.202891,920449,1.343,0.9695,0.0176,6,1.89
llm_lab,2024-11-17T10:14:32.202905,1160495,0.803,0.9634,0.0153,5,2.08
llm_lab,2024-11-18T10:14:32.202914,1218561,0.995,0.9605,0.0184,5,2.16
llm_lab,2024-11-19T10:14:32.202921,1176152,0.865,0.9921,0.0159,6,2.35
llm_lab,2024-11-20T10:14:32.202928,1192806,1.253,0.9655,0.0149,4,2.09
llm_lab,2024-11-21T10:14:32.202936,1161833,0.81,0.9871,0.0155,3,2.28
llm_lab,2024-11-22T10:14:32.202947,1242906,0.799,0.9626,0.0181,3,2.41
llm_lab,2024-11-23T10:14:32.202954,1191504,1.451,0.9875,0.0159,4,1.85
llm_lab,2024-11-24T10:14:32.202966,1160188,0.914,0.9757,0.0192,6,1.94
llm_lab,2024-11-25T10:14:32.202979,1195259,1.015,0.9892,0.0141,4,1.99
llm_lab,2024-11-26T10:14:32.202994,1190422,1.484,0.9641,0.0148,3,2.0
llm_lab,2024-11-27T10:14:32.203001,1206698,1.449,0.9677,0.0191,6,1.86
llm_lab,2024-11-28T10:14:32.203008,1168129,1.343,0.9702,0.0167,7,2.26
llm_lab,2024-11-29T10:14:32.203015,1214826,1.205,0.9764,0.0164,4,2.35
llm_lab,2024-11-30T10:14:32.203023,1215948,1.266,0.9637,0.0199,5,2.01
llm_lab,2024-12-01T10:14:32.203030,1150147,0.854,0.9867,0.0155,6,2.33
llm_lab,2024-12-02T10:14:32.203037,1238990,1.25,0.967,0.0198,6,1.92
llm_lab,2024-12-03T10:14:32.203044,1233833,1.348,0.9824,0.0142,4,2.22
llm_lab,2024-12-04T10:14:32.203051,1212000,1.335,0.9903,0.0191,7,2.03
llm_lab,2024-12-05T10:14:32.203058,1233904,1.069,0.9876,0.0192,5,1.87
llm_lab,2024-12-06T10:14:32.203065,1152811,1.334,0.9877,0.0144,5,2.03
llm_lab,2024-12-07T10:14:32.203072,1210365,1.144,0.9747,0.0151,4,2.33
llm_lab,2024-12-08T10:14:32.203079,1165991,1.49,0.975,0.0149,4,2.14
llm_lab,2024-12-09T10:14:32.203086,1188932,1.235,0.9637,0.0165,3,2.12
llm_lab,2024-12-10T10:14:32.203093,1212568,1.172,0.976,0.018,5,2.06
llm_lab,2024-12-11T10:14:32.203104,1174988,1.127,0.9737,0.0176,5,1.8
llm_lab,2024-12-12T10:14:32.203111,1202079,0.996,0.9612,0.0189,7,1.92
llm_lab,2024-12-13T10:14:32.203119,1213258,0.773,0.9942,0.0165,6,1.87
llm_lab,2024-12-14T10:14:32.203126,1233642,1.371,0.9716,0.0171,5,2.47
llm_lab,2024-12-15T10:14:32.203136,1210311,1.44,0.9726,0.0174,3,2.29
llm_lab,2024-12-16T10:14:32.203143,1172952,1.348,0.9911,0.0178,5,2.28
llm_lab,2024-12-17T10:14:32.203150,1225134,1.079,0.9911,0.0196,7,2.26
llm_lab,2024-12-18T10:14:32.203157,1207075,1.008,0.9639,0.0185,4,2.39
llm_lab,2024-12-19T10:14:32.203164,1158167,0.732,0.9918,0.0196,5,2.47
llm_lab,2024-12-20T10:14:32.203171,1236899,1.372,0.9806,0.0185,5,2.25
llm_lab,2024-12-21T10:14:32.203178,1235757,1.492,0.9647,0.0145,6,2.22
llm_lab,2024-12-22T10:14:32.203185,1168727,0.854,0.9907,0.0174,4,2.23
llm_lab,2024-12-23T10:14:32.203195,1196366,1.315,0.976,0.016,5,2.01
llm_lab,2024-12-24T10:14:32.203205,1201289,0.777,0.9702,0.0163,7,2.45
llm_lab,2024-12-25T10:14:32.203343,1217769,1.15,0.9868,0.0156,6,1.82
llm_lab,2024-12-26T10:14:32.203362,1218131,1.026,0.99,0.0144,7,2.01
llm_lab,2024-12-27T10:14:32.203370,1205294,1.387,0.9745,0.016,3,2.04
llm_lab,2024-12-28T10:14:32.203378,1160900,0.764,0.9844,0.0188,6,2.4
llm_lab,2024-12-29T10:14:32.203395,1215910,1.392,0.993,0.0171,5,2.21
llm_lab,2024-12-30T10:14:32.203404,1208531,1.265,0.9689,0.0185,6,2.25
llm_lab,2024-12-31T10:14:32.203411,1238419,1.011,0.995,0.0166,5,1.95
llm_lab,2025-01-01T10:14:32.203418,1167322,0.704,0.9655,0.0159,3,2.46
llm_lab,2025-01-02T10:14:32.203426,1206766,1.09,0.9879,0.0181,7,2.01
llm_lab,2025-01-03T10:14:32.203433,1172803,1.471,0.9672,0.0141,5,2.13
llm_lab,2025-01-04T10:14:32.203440,1179475,1.064,0.9898,0.0149,6,2.43
llm_lab,2025-01-05T10:14:32.203448,1228516,1.276,0.965,0.0145,4,2.11
llm_lab,2025-01-06T10:14:32.203455,1190309,0.913,0.9791,0.0195,4,2.35
llm_lab,2025-01-07T10:14:32.203462,1208290,0.782,0.9907,0.0157,5,1.88
llm_lab,2025-01-08T10:14:32.203471,1181321,0.833,0.9863,0.018,5,2.32
llm_lab,2025-01-09T10:14:32.203482,1229201,0.719,0.9728,0.0147,3,1.84
llm_lab,2025-01-10T10:14:32.203489,1205880,1.443,0.9624,0.016,6,2.23
llm_lab,2025-01-11T10:14:32.203496,1215444,1.431,0.9685,0.0184,3,1.83
llm_lab,2025-01-12T10:14:32.203503,1188737,1.125,0.9645,0.0196,7,2.31
llm_lab,2025-01-13T10:14:32.203510,1169901,1.262,0.981,0.0174,5,1.9
llm_lab,2025-01-14T10:14:32.203517,1156693,1.129,0.9655,0.0184,5,2.32
llm_lab,2025-01-15T10:14:32.203524,1164638,1.128,0.9848,0.0141,7,1.99
llm_lab,2025-01-16T10:14:32.203534,1158914,1.425,0.9798,0.0176,5,1.87
llm_lab,2025-01-17T10:14:32.203541,1240337,0.711,0.9843,0.0167,5,2.05
llm_lab,2025-01-18T10:14:32.203549,1232985,0.857,0.9857,0.0159,4,2.42
llm_lab,2025-01-19T10:14:32.203556,1184783,1.309,0.9928,0.0193,4,2.46
llm_lab,2025-01-20T10:14:32.203563,1175021,1.347,0.9737,0.0191,4,1.92
llm_lab,2025-01-21T10:14:32.203570,1161432,0.945,0.9842,0.0161,6,2.47
llm_lab,2025-01-22T10:14:32.203578,1246423,1.049,0.981,0.0154,5,2.17
llm_lab,2025-01-23T10:14:32.203584,1241516,1.217,0.9805,0.0154,5,2.1
llm_lab,2025-01-24T10:14:32.203591,1208114,1.261,0.9614,0.0146,7,2.44
llm_lab,2025-01-25T10:14:32.203598,1164629,1.025,0.9695,0.0148,7,2.3
llm_lab,2025-01-26T10:14:32.203605,1228908,0.711,0.9688,0.0148,7,2.08
llm_lab,2025-01-27T10:14:32.203623,1232147,1.352,0.9805,0.0155,7,2.27
llm_lab,2025-01-28T10:14:32.203630,1161471,1.109,0.9647,0.0191,3,2.33
llm_lab,2025-01-29T10:14:32.203637,1219212,0.799,0.964,0.0194,4,2.15
llm_lab,2025-01-30T10:14:32.203644,1228465,1.341,0.984,0.0158,7,2.08
llm_lab,2025-01-31T10:14:32.203651,1192710,1.284,0.9715,0.0165,5,2.27
llm_lab,2025-02-01T10:14:32.203658,1228461,1.13,0.9888,0.014,4,1.82
llm_lab,2025-02-02T10:14:32.203667,1192463,0.848,0.9724,0.0167,4,1.97
llm_lab,2025-02-03T10:14:32.203679,1213206,0.739,0.9776,0.0144,4,2.25
llm_lab,2025-02-04T10:14:32.203689,1240796,1.488,0.9756,0.0184,4,2.31
llm_lab,2025-02-05T10:14:32.203696,1163181,0.887,0.9757,0.0198,6,1.97
llm_lab,2025-02-06T10:14:32.203703,1222924,0.954,0.9937,0.0149,6,2.11
llm_lab,2025-02-07T10:14:32.203710,1208105,0.859,0.9793,0.0164,7,1.85
llm_lab,2025-02-08T10:14:32.203717,1161080,0.986,0.9933,0.0152,7,2.44
llm_lab,2025-02-09T10:14:32.203724,1221230,1.423,0.9913,0.016,6,2.26
llm_lab,2025-02-10T10:14:32.203731,1230203,1.003,0.9754,0.0154,5,2.38
llm_lab,2025-02-11T10:14:32.203738,1184773,1.019,0.9927,0.0163,4,2.26
llm_lab,2025-02-12T10:14:32.203745,1176194,1.243,0.9641,0.0185,3,2.31
llm_lab,2025-02-13T10:14:32.203764,1196526,1.314,0.9873,0.0152,7,2.0
llm_lab,2025-02-14T10:14:32.203771,1212185,0.899,0.9835,0.0179,4,2.32
llm_lab,2025-02-15T10:14:32.203778,1246725,0.762,0.965,0.0166,3,2.06
llm_lab,2025-02-16T10:14:32.203785,1246917,1.484,0.9662,0.0154,6,2.35
llm_lab,2025-02-17T10:14:32.203792,1211718,1.263,0.9845,0.016,5,1.9
llm_lab,2025-02-18T10:14:32.203800,1154903,0.827,0.9733,0.0199,5,2.46
llm_lab,2025-02-19T10:14:32.203807,1196097,0.804,0.962,0.0176,5,1.8
llm_lab,2025-02-20T10:14:32.203814,1227324,0.824,0.976,0.0177,3,2.09
llm_lab,2025-02-21T10:14:32.203821,1178417,1.047,0.9672,0.0141,5,2.2
llm_lab,2025-02-22T10:14:32.203869,1234374,1.413,0.9776,0.0185,3,2.29
llm_lab,2025-02-23T10:14:32.203877,1164133,1.133,0.9926,0.0181,4,1.97
llm_lab,2025-02-24T10:14:32.203884,1166553,1.161,0.9899,0.0173,7,2.14
llm_lab,2025-02-25T10:14:32.203891,1200101,1.052,0.9669,0.0169,4,1.93
llm_lab,2025-02-26T10:14:32.203898,1185829,1.461,0.963,0.0187,6,2.23
llm_lab,2025-02-27T10:14:32.203906,1181964,0.818,0.9947,0.0154,6,2.46
llm_lab,2025-02-28T10:14:32.203913,1153458,1.248,0.9807,0.0156,7,2.33
llm_lab,2025-03-01T10:14:32.203924,1151591,0.913,0.986,0.0153,4,1.83
llm_lab,2025-03-02T10:14:32.203931,1220020,0.961,0.9633,0.0195,7,2.44
llm_lab,2025-03-03T10:14:32.203938,1169951,1.393,0.988,0.0162,4,2.33
llm_lab,2025-03-04T10:14:32.203945,1155497,0.844,0.9804,0.0149,7,2.25
llm_lab,2025-03-05T10:14:32.203952,1180429,1.48,0.9707,0.0154,7,1.82
llm_lab,2025-03-06T10:14:32.203960,1199229,1.422,0.9917,0.0164,3,2.45
llm_lab,2025-03-07T10:14:32.203967,1178246,1.148,0.9631,0.0149,5,1.83
llm_lab,2025-03-08T10:14:32.203974,1236146,1.491,0.9723,0.0145,3,1.87
llm_lab,2025-03-09T10:14:32.203981,1183262,1.262,0.9649,0.0194,5,1.8
llm_lab,2025-03-10T10:14:32.203988,1228141,0.934,0.9788,0.0179,6,2.03
llm_lab,2025-03-11T10:14:32.203996,1154448,1.241,0.9908,0.0155,7,2.01
llm_lab,2025-03-12T10:14:32.204005,1151133,1.101,0.9666,0.017,6,2.47
llm_lab,2025-03-13T10:14:32.204012,1153759,1.269,0.9621,0.0146,3,1.85
llm_lab,2025-03-14T10:14:32.204019,1189767,0.824,0.9829,0.0155,5,2.26
llm_lab,2025-03-15T10:14:32.204027,1190213,1.37,0.9649,0.0143,4,2.46
llm_lab,2025-03-16T10:14:32.204034,1217732,1.256,0.9861,0.0166,6,1.96
llm_lab,2025-03-17T10:14:32.204041,1231161,1.072,0.9672,0.018,3,2.44
llm_lab,2025-03-18T10:14:32.204048,1233624,0.825,0.9709,0.0143,3,1.86
llm_lab,2025-03-19T10:14:32.204054,1199161,1.464,0.992,0.0173,3,2.06
