scroll_id,class,glyphs,execution_time_ms,coherence,timestamp
scroll_8b0d024a,crypto,🜃🔷🜁,1.112,0.9659,2025-05-16T15:26:36
scroll_ea671ada,crypto,🜁🜁🜄🜅🜋,0.8764,0.9592,2025-05-16T19:04:47
scroll_195862a6,llm,🜅🜄🜃🜋,1.1827,0.9769,2025-05-16T07:00:25
scroll_e01af189,llm,🜃🜄🜁🜰🜄,1.0627,0.9753,2025-05-16T18:36:30
scroll_3b2a2660,crypto,🜁🔷🔷🔷🜅,1.2118,0.9617,2025-05-16T16:14:34
scroll_cdeec3f7,robotics,🜃🜌🜃🜁,1.0551,0.9566,2025-05-16T23:03:44
scroll_0feeb0e3,llm,🜰🜋🜌🜋,0.9217,0.9511,2025-05-16T06:29:06
scroll_3f4809dd,crypto,🜰🜅🜰🜅🜅,0.9789,0.9647,2025-05-16T11:57:28
scroll_8a5debaf,crypto,🜁🔷🜰🜃🜌🜅,0.9959,0.9575,2025-05-16T23:34:20
scroll_3aa02d37,crypto,🜅🜄🜅🜄🔷🜌,1.0166,0.9555,2025-05-16T08:42:16
scroll_25334a13,robotics,🜃🜋🜁🜅,1.1727,0.9681,2025-05-16T16:19:23
scroll_8ff27068,llm,🜁🜅🜅🜅🜄,1.1504,0.9829,2025-05-16T17:11:18
scroll_7644e3ab,robotics,🜅🜃🜅🜌🜋🜌,1.1039,0.9539,2025-05-16T15:00:49
scroll_9daa2367,llm,🜁🜰🜃🜰🜰,1.0811,0.9757,2025-05-16T18:22:46
scroll_58af198f,robotics,🜃🔷🜁🜄🜰🜅,1.0006,0.9812,2025-05-16T08:34:32
scroll_ada06987,crypto,🔷🜁🔷,0.9613,0.9734,2025-05-16T03:33:36
scroll_227045d0,llm,🔷🔷🜌🜋🔷,1.0606,0.9643,2025-05-16T01:17:28
scroll_799b62f9,robotics,🜄🜋🜌,0.8887,0.9719,2025-05-16T20:21:22
scroll_5ab199a0,crypto,🜌🜁🜅🜌🜋,0.8507,0.9543,2025-05-16T08:02:25
scroll_5a1f805a,robotics,🔷🜋🜅🜰🜌,1.1149,0.9832,2025-05-16T19:55:33
scroll_243703ca,crypto,🜅🜄🜃,0.9865,0.9743,2025-05-16T11:29:40
scroll_36e778fb,llm,🜋🜌🜄🜰🜃🔷,1.1993,0.952,2025-05-16T03:17:12
scroll_7f86f789,crypto,🜰🔷🜁🔷🜅,1.2108,0.9805,2025-05-16T11:22:19
scroll_87b3050a,llm,🜌🜃🜌🜅,1.0775,0.9505,2025-05-16T08:24:47
scroll_f6582b13,crypto,🜰🔷🜌🜄,0.9066,0.988,2025-05-16T01:32:32
scroll_b859f7da,robotics,🜋🜃🜁🜅,0.8787,0.9504,2025-05-16T20:32:03
scroll_c354ca7c,robotics,🜰🜄🜋,0.9569,0.986,2025-05-16T12:27:35
scroll_51fb10cd,crypto,🜁🔷🜄,0.9216,0.9707,2025-05-16T08:09:51
scroll_186d18e1,crypto,🔷🜋🜌,1.1889,0.9772,2025-05-16T23:41:29
scroll_cdcdf9a9,crypto,🜅🜰🜄🜋🜌🜋,0.9345,0.9804,2025-05-16T01:55:51
scroll_6f14f24d,llm,🜌🜄🜄🜋,0.9303,0.9631,2025-05-16T06:30:58
scroll_0e2b794e,crypto,🜄🜋🜃🜰,1.1684,0.9618,2025-05-16T06:12:06
scroll_ff8a706f,robotics,🜄🜄🜃🔷,1.0685,0.9683,2025-05-16T17:23:48
scroll_159954d4,robotics,🔷🜄🜅🜋,1.1389,0.9787,2025-05-16T10:56:33
scroll_eb2e0abc,robotics,🜁🜁🜅🜄🜁,1.1396,0.9739,2025-05-16T02:49:49
scroll_3e3c82a9,crypto,🜃🜁🜅🜁🜄,0.9279,0.9515,2025-05-16T17:09:15
scroll_e684970c,robotics,🜰🜁🜄,1.2164,0.9654,2025-05-16T10:58:11
scroll_3a1b49b2,llm,🜋🜁🜅,1.1246,0.9699,2025-05-16T15:23:42
scroll_0cdbe9e3,robotics,🜁🜄🜋🜃🜌🜰,1.1005,0.9518,2025-05-16T14:24:41
scroll_dd6c69ac,llm,🔷🜋🜅,1.2063,0.9617,2025-05-16T18:15:01
scroll_341be24e,crypto,🜁🜄🜰🜌🜄🔷,0.9958,0.9683,2025-05-16T02:17:07
scroll_d54a0de6,crypto,🜁🜋🜄🜁🜋🜅,1.214,0.9876,2025-05-16T02:18:54
scroll_c3d9593e,llm,🜁🜌🜄🜅,0.9549,0.981,2025-05-16T20:26:06
scroll_bc82189b,llm,🜰🜄🔷🔷🜌,0.9224,0.9743,2025-05-16T07:46:40
scroll_ee05158a,robotics,🜰🜰🔷🜅🜋🜄,1.0534,0.9606,2025-05-16T18:22:00
scroll_27e6875a,llm,🜌🜌🜋🜋🔷,1.2075,0.9774,2025-05-16T04:29:05
scroll_18ae5e43,crypto,🜃🜁🜁🜁🜅,0.9922,0.9734,2025-05-16T14:05:54
scroll_1e0246af,robotics,🜃🜁🔷🜌🜁,1.2375,0.9699,2025-05-16T09:34:12
scroll_1153bb84,robotics,🜋🜰🜌,1.1129,0.9571,2025-05-16T15:08:23
scroll_9edd4920,crypto,🔷🜰🜅🜋,1.0328,0.9618,2025-05-16T14:46:44
scroll_98e8a85e,crypto,🜰🜰🜅🜄🜃🜌,0.9559,0.9593,2025-05-16T11:44:37
scroll_3eb45420,crypto,🜃🔷🜌,1.0778,0.983,2025-05-16T21:11:51
scroll_1bf6e507,llm,🜃🜰🜋🜰🜁🜌,0.9741,0.9855,2025-05-16T17:01:12
scroll_5d29d967,llm,🜌🔷🜌🜄🜄,1.2213,0.9512,2025-05-16T13:54:00
scroll_71de0304,robotics,🜃🜰🜋🜅,0.948,0.9636,2025-05-16T17:47:26
scroll_44db9c1a,crypto,🜅🜌🜌🜄🜅,0.9317,0.9745,2025-05-16T23:02:20
scroll_0ee4ea6c,llm,🜅🜌🜰,1.0748,0.985,2025-05-16T02:26:49
scroll_15f2ad5f,robotics,🜅🔷🜰🜅🜅,0.961,0.9853,2025-05-16T20:54:00
scroll_f211c577,robotics,🜋🜋🜋🜄🜋,0.883,0.9598,2025-05-16T08:50:30
scroll_a229ffbe,crypto,🜃🔷🔷,1.0195,0.9706,2025-05-16T18:36:50
scroll_0abd6648,robotics,🜋🜃🜃🜄,1.1324,0.9597,2025-05-16T10:04:44
scroll_89b9964b,robotics,🜌🜅🜃🜅🜰,1.0942,0.979,2025-05-16T06:36:52
scroll_8c2c791c,robotics,🜋🜌🜄🜃🔷🜌,1.0421,0.9558,2025-05-16T01:48:30
scroll_9da858dd,llm,🜰🜁🜄🔷,1.1208,0.961,2025-05-16T19:32:06
scroll_bbe48635,crypto,🜃🜌🜁🜋,0.9521,0.9604,2025-05-16T04:37:31
scroll_fdc31dd4,robotics,🜰🜅🜁,1.0923,0.9592,2025-05-16T06:32:33
scroll_434c8ef0,crypto,🜁🜋🜰,1.1026,0.9603,2025-05-16T03:52:17
scroll_c17fd44b,crypto,🜋🔷🜰🜰🔷🜄,1.1424,0.9893,2025-05-16T19:17:22
scroll_1c0e0216,robotics,🜰🜌🜅,1.2363,0.979,2025-05-16T03:15:29
scroll_90814674,crypto,🜌🜅🜃🜅,1.0872,0.9767,2025-05-16T02:37:31
scroll_b542dd2b,crypto,🜅🔷🜅🜅,1.1575,0.9689,2025-05-16T23:25:35
scroll_8b239d82,llm,🜰🜌🜄,0.935,0.9575,2025-05-16T23:17:50
scroll_5208e304,llm,🜁🔷🜁,1.2381,0.9726,2025-05-16T22:40:01
scroll_797d3983,crypto,🜌🜌🜅🜅,0.9501,0.9713,2025-05-16T21:45:07
scroll_4042914a,robotics,🜁🔷🔷🜌🜃,0.9567,0.973,2025-05-16T17:20:36
scroll_18c13847,llm,🜅🜅🔷,0.8998,0.9592,2025-05-16T22:14:26
scroll_bbf5d69f,crypto,🜁🜰🜋🜋,0.8535,0.9754,2025-05-16T14:09:11
scroll_c08b6123,crypto,🜄🜋🜃🔷🜋🜃,0.877,0.9818,2025-05-16T13:55:58
scroll_2c64d66f,robotics,🜄🜃🜰🜅,0.9317,0.9712,2025-05-16T08:37:00
scroll_871a9020,llm,🜃🜰🜰,1.248,0.9664,2025-05-16T03:15:51
scroll_e5bf188b,crypto,🜋🜄🜄🜌,1.1075,0.9784,2025-05-16T16:55:39
scroll_29de1031,robotics,🜅🜰🜰,1.2332,0.9718,2025-05-16T16:07:46
scroll_7ae204ce,crypto,🜋🜁🜌🜰🔷,0.8763,0.9823,2025-05-16T14:52:12
scroll_8ff12bc9,robotics,🜅🔷🔷🜄,1.2448,0.9532,2025-05-16T04:18:16
scroll_311f642e,llm,🔷🜁🜅🜰🜄,1.1071,0.9747,2025-05-16T14:40:48
scroll_4a5979d8,crypto,🜄🜁🜰🜰🜰🜌,0.9463,0.9754,2025-05-16T23:43:17
scroll_7d7b9eeb,robotics,🜋🜰🜌🜌🜰🜰,0.853,0.9755,2025-05-16T23:46:20
scroll_8e9aca78,robotics,🜄🜰🜋🔷,1.2179,0.9888,2025-05-16T23:19:48
scroll_4e46f71a,llm,🜁🜌🜰,1.0805,0.9523,2025-05-16T08:22:41
scroll_bad5e987,robotics,🜰🜰🜰🜰🜁🜰,1.1831,0.9726,2025-05-16T22:37:41
scroll_749088a1,llm,🔷🔷🜋🜃🜁,1.0085,0.9646,2025-05-16T03:44:10
scroll_9282d71d,robotics,🔷🜌🜅,1.1573,0.9591,2025-05-16T08:51:37
scroll_b8033841,robotics,🜁🜃🜌,1.1985,0.9774,2025-05-16T17:14:15
scroll_45faa2eb,crypto,🜃🜰🜃🔷🜄🜌,0.9312,0.9549,2025-05-16T15:12:14
scroll_3ced9d2f,robotics,🜰🜁🜌🜰,1.0213,0.9695,2025-05-16T14:03:30
scroll_9a9f77ef,llm,🜋🜌🜄,1.016,0.9814,2025-05-16T15:10:36
scroll_79bb16a0,crypto,🜰🜋🜃,0.8704,0.9893,2025-05-16T12:08:39
scroll_26dbd20b,crypto,🜋🜄🔷🜄🔷🜃,0.9621,0.9591,2025-05-16T11:29:55
scroll_d109a31d,robotics,🔷🜌🜃,0.9333,0.9745,2025-05-16T02:27:31
scroll_3814cfa4,crypto,🜅🔷🜰,1.0241,0.9548,2025-05-16T01:57:51
scroll_a2d54731,llm,🜄🜁🔷🜄,0.8963,0.9866,2025-05-16T17:26:44
scroll_1ef82049,llm,🜃🜃🜌🜁,0.9312,0.9728,2025-05-16T08:31:08
scroll_12de324a,crypto,🜃🔷🜅,1.2225,0.964,2025-05-16T12:19:15
scroll_fa0b71e7,llm,🜌🜌🜃🜋🜰,1.2272,0.9791,2025-05-16T15:53:31
scroll_76682ba5,robotics,🜌🔷🜰🜁🜁🜃,1.1402,0.9773,2025-05-16T18:52:18
scroll_6fd4b4d9,crypto,🜃🜰🜅🔷🜁,0.8784,0.9882,2025-05-16T05:01:26
scroll_23a00615,robotics,🜁🜌🜃,1.2121,0.987,2025-05-16T11:38:59
scroll_4ae2d2a1,crypto,🜅🜋🔷🜋🜃🜄,0.8996,0.9539,2025-05-16T00:57:15
scroll_ee429c8e,crypto,🜰🜅🜃🔷🜌🜅,1.0577,0.9791,2025-05-16T02:06:05
scroll_801956b5,robotics,🜌🜁🜁,0.9077,0.971,2025-05-16T14:17:29
scroll_275db49f,crypto,🜰🜁🜋🜄🔷,1.0281,0.9723,2025-05-16T22:05:02
scroll_258cd761,robotics,🜅🜋🜁🜄🜋,0.9257,0.9792,2025-05-16T20:32:59
scroll_8b2610db,crypto,🜃🜃🜅🜅🜃,1.2029,0.9747,2025-05-16T19:56:09
scroll_f15d268f,robotics,🜌🜄🜌🜁🜁🜃,0.9867,0.9695,2025-05-16T12:36:52
scroll_28c51f2a,robotics,🜄🜄🜌🜁,1.0533,0.9532,2025-05-16T20:09:12
scroll_f305e767,crypto,🜁🜰🔷🜌🜅🔷,1.1572,0.9551,2025-05-16T16:25:52
scroll_f206adeb,llm,🜅🜰🜁🜃🜋🜄,0.9345,0.9539,2025-05-16T12:51:44
scroll_a6112620,robotics,🜅🔷🜁,1.2101,0.9639,2025-05-16T15:59:13
scroll_8049c5fc,llm,🜅🜄🜃🜌,1.0501,0.9795,2025-05-16T16:19:14
scroll_000f8b97,robotics,🜅🔷🜃🜰,0.8598,0.979,2025-05-16T00:26:07
scroll_c2185106,robotics,🜰🜁🜅🜃,0.9016,0.9625,2025-05-16T08:16:39
scroll_3712ec0c,llm,🜁🜄🜌🜰🔷🜃,1.2394,0.974,2025-05-16T16:51:50
scroll_48cab0b5,robotics,🜅🜃🜁🜌🜋,1.2053,0.9599,2025-05-16T06:02:12
scroll_34c87ded,robotics,🜃🜁🜋,1.051,0.9874,2025-05-16T13:33:36
scroll_e24768a1,crypto,🜋🜃🜄,1.0034,0.9726,2025-05-16T05:47:34
scroll_65eb59fa,robotics,🜌🜋🜋,1.071,0.9581,2025-05-16T01:18:58
scroll_48184b3c,llm,🔷🔷🜃🜁🜋🔷,1.1544,0.9804,2025-05-16T04:33:46
scroll_acb36830,llm,🔷🜃🜄🜃,0.9831,0.9538,2025-05-16T20:29:07
scroll_85d3d478,robotics,🜅🜁🜰,1.1838,0.9665,2025-05-16T02:22:37
scroll_ed658060,robotics,🜅🜌🜄,0.8576,0.9536,2025-05-16T01:20:03
scroll_835073af,crypto,🜅🜃🜅🜃🜋🜄,1.0338,0.9834,2025-05-16T13:10:35
scroll_259fb6a0,llm,🜌🜰🔷🜃🜅🜋,1.2006,0.9675,2025-05-16T07:35:53
scroll_1d7c3035,robotics,🜄🜃🜃,0.9603,0.9808,2025-05-16T06:10:16
scroll_6d0ace8f,crypto,🜅🜅🜅🜰🜅,1.0765,0.9627,2025-05-16T19:41:59
scroll_aff8efc7,robotics,🜃🜃🜰🜃🜁🜄,0.951,0.9673,2025-05-16T18:42:21
scroll_caf52d41,llm,🜄🜅🜅🔷🜁,0.9143,0.9641,2025-05-16T06:47:00
scroll_26906385,llm,🜄🜋🜄🜌,1.2187,0.9834,2025-05-16T17:38:15
scroll_7b3edcac,crypto,🜌🜄🜅🜄,0.8718,0.9555,2025-05-16T16:06:46
scroll_a71181ae,llm,🜄🜰🜃🜁🔷🜁,1.0164,0.9732,2025-05-16T00:59:11
scroll_be89d9f4,crypto,🜌🜅🜅,1.0335,0.9822,2025-05-16T06:25:46
scroll_2c9188f5,llm,🜄🜁🜅🜁🜃,1.0015,0.9773,2025-05-16T12:47:59
scroll_49ac0131,llm,🜁🜅🔷🔷,1.1239,0.9597,2025-05-16T05:39:24
scroll_f8ea1470,crypto,🜅🜅🜁,1.0059,0.9856,2025-05-16T23:49:27
scroll_9ab563a1,llm,🜰🜌🜃,0.9605,0.9654,2025-05-16T04:57:51
scroll_2f3ec026,crypto,🜄🜅🔷🜃,0.8736,0.9647,2025-05-16T15:13:57
scroll_13ecf4e9,llm,🜅🔷🜌,0.9917,0.9808,2025-05-16T00:36:11
scroll_88b94769,llm,🜰🜅🜋🜌,0.9675,0.9583,2025-05-16T01:44:36
scroll_ee7f8f57,robotics,🜄🜰🔷🜅🔷🜄,1.2103,0.9574,2025-05-16T04:41:09
scroll_c44eab10,crypto,🜃🜄🜁🜋🜅,1.0988,0.9502,2025-05-16T17:16:49
scroll_0e5e45b1,crypto,🜄🜋🜰,1.095,0.9722,2025-05-16T18:04:49
scroll_66bae5b9,crypto,🜄🜄🜰🜁,1.1372,0.9587,2025-05-16T16:43:06
scroll_95e9875c,robotics,🜅🜄🜅🜃🜄🜰,1.1123,0.9522,2025-05-16T23:52:49
scroll_21506993,robotics,🜃🜄🜅🜄,1.1174,0.9718,2025-05-16T19:22:47
scroll_b8106896,robotics,🜅🔷🜋,1.0042,0.9775,2025-05-16T10:40:46
scroll_19a3cce0,robotics,🜰🜁🜃🜃,1.1823,0.9582,2025-05-16T21:04:07
scroll_ab948147,crypto,🜃🔷🜌,1.2141,0.9581,2025-05-16T14:26:29
scroll_a35ba8e7,robotics,🔷🜃🜰,0.954,0.9609,2025-05-16T10:01:28
scroll_557ce05c,robotics,🜰🔷🜋🜌🜌,1.1378,0.989,2025-05-16T08:08:09
scroll_1ce1439e,robotics,🜁🔷🜌,1.179,0.9631,2025-05-16T00:59:10
scroll_e77fc50a,crypto,🜅🜅🜌🜃🜌🜌,0.9276,0.982,2025-05-16T15:16:24
scroll_0ff9ec72,robotics,🜄🜌🜁🜌🜃,0.9765,0.9584,2025-05-16T21:25:41
scroll_c1d17260,robotics,🜁🜌🜃,0.9311,0.9776,2025-05-16T09:21:51
scroll_eb73165c,llm,🜄🜌🜄🜅🜰,1.0605,0.9719,2025-05-16T11:28:29
scroll_07faddc5,llm,🔷🜰🜰🜅🜄🜃,1.0162,0.9751,2025-05-16T16:25:21
scroll_7b236ce0,robotics,🜁🜅🜅,0.9795,0.9792,2025-05-16T10:42:24
scroll_084e99df,llm,🜅🜌🜋,1.1656,0.9769,2025-05-16T15:19:29
scroll_6a45b18a,llm,🜰🜅🜌🔷🜃,1.0762,0.9865,2025-05-16T08:22:42
scroll_54f2e058,crypto,🜄🜌🔷,1.2344,0.9631,2025-05-16T01:21:58
scroll_fb5305a0,crypto,🔷🜃🜁,0.9558,0.9898,2025-05-16T00:41:37
scroll_183d6202,crypto,🔷🜄🜅🜃🜄🜅,1.0996,0.9597,2025-05-16T04:12:08
scroll_d1ab582a,llm,🔷🜁🔷🜰🜋🜌,1.0579,0.9831,2025-05-16T15:32:31
scroll_bb03b534,robotics,🜋🜃🜁🔷,1.0072,0.9878,2025-05-16T09:50:57
scroll_70d2ff9b,llm,🜃🜃🜃🜰,1.1359,0.9524,2025-05-16T22:10:42
scroll_5ab85543,robotics,🔷🜅🜃🜌,0.9766,0.9625,2025-05-16T21:14:45
scroll_6033e56f,robotics,🜋🔷🜋🜅🜃🜌,1.1716,0.9872,2025-05-16T11:42:03
scroll_9ad023c6,llm,🜃🜁🜄,1.0849,0.9657,2025-05-16T01:03:56
scroll_cfec6951,robotics,🔷🜃🜁,0.9501,0.9674,2025-05-16T15:04:09
scroll_aeb4c09c,crypto,🜃🜃🜋🔷🜰,1.1263,0.9761,2025-05-16T10:19:10
scroll_e8b0239f,llm,🜁🜄🜰,1.1045,0.969,2025-05-16T08:24:23
scroll_a49f5ea5,llm,🜄🜁🜋,1.0643,0.9875,2025-05-16T12:23:00
scroll_1d77ad60,robotics,🜋🜃🜌,0.9564,0.9879,2025-05-16T14:09:54
scroll_7ce973b9,crypto,🜁🜋🜰🜅,1.0432,0.9626,2025-05-16T21:59:02
scroll_634019f8,crypto,🜃🜁🜋🜃🜰🜅,0.8523,0.9686,2025-05-16T00:15:20
scroll_821c300d,llm,🜄🜃🜃🜌🜅🜰,0.8511,0.9612,2025-05-16T05:18:58
scroll_fdc672d1,crypto,🜋🜄🜋🔷,1.1681,0.9783,2025-05-16T14:57:03
scroll_deaff99f,crypto,🜁🜅🜋🜰🜃,1.1802,0.9593,2025-05-16T16:54:19
scroll_1cc6b7be,crypto,🜁🜄🜋,1.2364,0.9748,2025-05-16T14:40:48
scroll_d7bf59e8,crypto,🜅🜁🜰🜁🜁,1.1049,0.9858,2025-05-16T04:21:40
scroll_65603ee4,crypto,🜄🔷🜰🜄🜋🜅,1.1541,0.9554,2025-05-16T12:22:35
scroll_a4852102,robotics,🜃🜋🜃🜅,0.898,0.9789,2025-05-16T09:10:29
scroll_fd190d7c,robotics,🜰🜋🜃🔷🜰,0.9047,0.9709,2025-05-16T01:43:25
scroll_3af2ebc6,robotics,🜰🜰🜄🔷🜄🜁,1.0957,0.9518,2025-05-16T03:49:50
scroll_210c76e4,crypto,🔷🜅🜋🜅,0.9408,0.9542,2025-05-16T08:49:23
scroll_da9e1669,crypto,🜋🜌🜋🜌,1.1055,0.9778,2025-05-16T22:29:25
scroll_7cdc2f92,llm,🜄🜄🜁,0.9631,0.9889,2025-05-16T14:39:46
scroll_1a80fed8,robotics,🜃🜋🜋,1.1671,0.9585,2025-05-16T04:32:06
scroll_7d52b4ec,robotics,🔷🜅🜄🜅🜅,1.22,0.9505,2025-05-16T07:35:02
scroll_ea68b475,llm,🔷🜅🜁,0.9868,0.9701,2025-05-16T04:44:12
scroll_2090aae5,robotics,🜌🜄🔷🜃🜌,1.127,0.9766,2025-05-16T17:05:56
scroll_34225cae,robotics,🜄🜰🜰🜃🜰,1.134,0.9587,2025-05-16T01:39:13
scroll_7be89ace,llm,🜰🜰🜄🜌🜄,1.0738,0.9709,2025-05-16T02:30:22
scroll_72c3bed3,llm,🜅🜰🜰,0.8894,0.9842,2025-05-16T17:17:59
scroll_6f1e7d9a,llm,🜰🔷🜄🜌🜌,0.9143,0.9526,2025-05-16T03:10:50
scroll_ba447966,robotics,🔷🜋🜰🜃🜰🜄,1.2098,0.9752,2025-05-16T11:14:21
scroll_4144c64c,llm,🜄🜰🜃🜁🜰,0.8608,0.9605,2025-05-16T21:15:34
scroll_bb714891,llm,🜋🜋🔷,0.8752,0.9853,2025-05-16T16:41:19
scroll_be681b61,llm,🔷🜄🜄🜌,1.0757,0.9758,2025-05-16T00:00:03
scroll_cad031bf,robotics,🜄🜄🜰🜁🜰,1.0613,0.9761,2025-05-16T00:57:56
scroll_ba19978f,crypto,🜰🜃🜄🔷🜰🜁,1.1145,0.9846,2025-05-16T16:56:33
scroll_62f9d8e8,robotics,🜋🜋🜋🜃,1.138,0.9632,2025-05-16T22:03:20
scroll_8be11985,crypto,🜅🜋🜄🜄🜅🜃,1.2447,0.9735,2025-05-16T06:01:04
scroll_7f53fb64,crypto,🜋🜌🜁🜰🔷🜁,1.0036,0.9644,2025-05-16T17:25:03
scroll_ef854046,crypto,🜌🜁🜰,0.9202,0.9597,2025-05-16T07:25:45
scroll_6603ec2e,robotics,🜋🜰🜃🜌,1.1419,0.9625,2025-05-16T14:38:07
scroll_5fe5b7e6,llm,🜅🜅🜅🜄,0.8557,0.9609,2025-05-16T13:22:26
scroll_26e61e9a,llm,🜁🜅🜰🜋,0.962,0.9871,2025-05-16T09:12:29
scroll_1552fb6a,llm,🔷🜋🜅🜁🜋🜃,0.8776,0.9576,2025-05-16T18:19:47
scroll_2cd2f9f7,crypto,🔷🜋🜃,1.0967,0.9758,2025-05-16T15:07:45
scroll_c6ae80d1,llm,🜄🜋🔷,0.8853,0.9678,2025-05-16T16:53:25
scroll_182f867f,robotics,🜄🜰🜄,1.1523,0.981,2025-05-16T10:56:33
scroll_d3c7bfd1,llm,🔷🜅🜄🜄🜋,1.1074,0.9893,2025-05-16T02:37:17
scroll_7808bfb6,robotics,🜌🜄🜁🜁🜅,1.1034,0.9684,2025-05-16T19:03:08
scroll_7ca523cc,crypto,🜅🜁🜃🜰🔷🜰,1.0755,0.9536,2025-05-16T22:48:17
scroll_0c1b5697,crypto,🜃🜁🜌🜰🜋🜁,1.2366,0.9881,2025-05-16T15:12:29
scroll_d9c7e107,robotics,🔷🜰🜄🜄,1.1957,0.9579,2025-05-16T11:00:55
scroll_dd99d9d0,crypto,🔷🜃🜃🔷🜌🜃,1.116,0.958,2025-05-16T11:39:04
scroll_68f49e0a,llm,🜌🜋🜋🜅🜄🜁,0.9904,0.9833,2025-05-16T06:39:43
scroll_0bd357d0,robotics,🔷🜄🔷🜰🜃🜄,0.9113,0.9872,2025-05-16T08:38:47
scroll_3a6c2bc9,llm,🜃🜌🜋🔷🜋,1.0829,0.9746,2025-05-16T03:14:07
scroll_1d00b615,llm,🜅🜄🔷,1.2282,0.966,2025-05-16T23:21:46
scroll_b813977d,llm,🜃🜅🜃🜃🜰,1.1718,0.9568,2025-05-16T11:04:45
scroll_cfd0bf50,robotics,🜰🜰🜰🜋🜄,0.8561,0.9655,2025-05-16T10:51:30
scroll_658b209c,llm,🜃🜋🜅🜰🔷,0.922,0.9514,2025-05-16T14:01:20
scroll_07279b74,llm,🜄🜃🜋🜅🜅🜌,1.215,0.97,2025-05-16T14:44:10
scroll_26467c5f,llm,🜄🜋🔷🜄🜃🜁,1.1844,0.9533,2025-05-16T20:41:43
scroll_ad14f636,robotics,🜰🜅🜅,0.9583,0.9503,2025-05-16T00:49:39
scroll_793d5fe3,robotics,🜅🜰🜄🜄🜄,0.9439,0.9789,2025-05-16T08:07:13
scroll_52fede78,robotics,🜃🜁🜁,1.1684,0.9554,2025-05-16T15:33:25
scroll_d5cbb930,crypto,🜌🜋🔷🜁,1.0285,0.9804,2025-05-16T08:14:07
scroll_e2f7f80a,llm,🜃🜌🜃,0.8558,0.985,2025-05-16T08:07:41
scroll_f27fc127,robotics,🜁🜌🜃🜄🜅,1.0954,0.9835,2025-05-16T12:51:52
scroll_05fc3662,llm,🜅🔷🜄,0.9777,0.9893,2025-05-16T09:13:30
scroll_fb3188b8,crypto,🜄🜰🜁,1.1232,0.9538,2025-05-16T20:10:18
scroll_5391dcd1,robotics,🜄🜃🜄,0.9625,0.9555,2025-05-16T04:36:50
scroll_084196a8,robotics,🜰🔷🜌🜄🔷🜅,1.1432,0.9894,2025-05-16T02:10:19
scroll_d333e3a5,crypto,🜃🜄🜅🜁🜌,1.1445,0.9673,2025-05-16T10:21:21
scroll_c46786ee,robotics,🜄🜃🜅🜰🜄🜌,0.8755,0.9506,2025-05-16T22:03:09
scroll_a9ec85b3,llm,🜋🔷🜄🜌🜌🜁,1.1723,0.9653,2025-05-16T14:55:26
scroll_a7a87076,crypto,🜅🜋🔷🜌🔷🜌,0.9728,0.9864,2025-05-16T17:19:12
scroll_706add81,llm,🜅🜌🜄🔷🜌,0.9976,0.9526,2025-05-16T16:14:35
scroll_edd9b299,llm,🜋🜌🜰🔷,1.1578,0.9679,2025-05-16T05:01:01
scroll_c06a3480,llm,🔷🜋🜁🜁,0.9034,0.9788,2025-05-16T21:08:35
scroll_f4865e59,robotics,🔷🜄🜄🜋🜌🜅,1.1487,0.9893,2025-05-16T00:21:30
scroll_c699493d,robotics,🜋🜌🜁🜃🜁,0.9928,0.9721,2025-05-16T01:00:28
scroll_b3726cdf,llm,🜅🜃🜄🜅🜰🜌,1.1749,0.9628,2025-05-16T17:01:51
scroll_f5f00116,robotics,🔷🜃🔷,0.8767,0.9513,2025-05-16T17:55:46
scroll_776d08c6,robotics,🜃🜅🜰,1.1703,0.9848,2025-05-16T00:32:49
scroll_c5112956,robotics,🜰🜄🜄,0.9495,0.9849,2025-05-16T22:21:38
scroll_f48225bf,robotics,🜄🜋🜃🜌,1.2181,0.9872,2025-05-16T10:35:42
scroll_469f3033,robotics,🔷🜋🜅🜁🜅,0.8657,0.9744,2025-05-16T08:25:54
scroll_abff63c9,robotics,🜃🜄🜋🜄,0.8971,0.9552,2025-05-16T23:00:09
scroll_374648a4,llm,🜃🜄🜄🜌🜰🜅,1.1583,0.9601,2025-05-16T21:13:08
scroll_40bc3e6c,llm,🜌🜃🜌🜰🜄🜌,1.0101,0.9695,2025-05-16T04:45:45
scroll_426cfd54,robotics,🜌🜰🜁,1.2018,0.9846,2025-05-16T16:25:12
scroll_2ec9acbf,llm,🜋🜰🔷🜌🜃🜃,0.9618,0.9686,2025-05-16T19:42:59
scroll_78284e55,robotics,🔷🜅🜅,1.1422,0.9762,2025-05-16T04:14:21
scroll_38f3edbb,robotics,🜄🔷🜃,1.208,0.9831,2025-05-16T12:04:16
scroll_a5db7d5f,crypto,🜅🜃🜄🜰,0.922,0.9859,2025-05-16T17:19:00
scroll_bfb624ea,crypto,🜁🜄🜁🜌,1.0998,0.9806,2025-05-16T16:23:06
scroll_31be0248,robotics,🔷🜁🜰🜌🜄,0.9882,0.9714,2025-05-16T03:12:49
scroll_fab1c4fc,crypto,🜃🜃🜄🜅,0.9271,0.9503,2025-05-16T09:42:56
scroll_c49916e0,crypto,🜋🔷🜌🜁🔷🜁,1.1346,0.9853,2025-05-16T13:45:00
